    Year, Month, C_Inp_t_C_ha, OA_Inp_t_C_ha, TEMP_C, RM_TMP, RAIN_mm, PEVAP_mm, SMD_mm, RM_Moist, PC, RM_PC, DPM_t_C_ha, RPM_t_C_ha, Bio_t_C_ha, Hum_t_C_ha, IOM_t_C_ha, SOC_t_C_ha, CO2_t_C_ha
    1985,     4,        0.000,          0.000,    8.4, 0.8868,    20.5,     79.3, -38.97,   0.3911,  1,   0.6,     0.0170,     5.5263,     0.8408,    31.8305,     3.0041,    41.2187,    86.8288
    1985,     5,        0.000,          0.000,   10.5, 1.1757,    71.3,     95.3, -39.15,   0.3855,  1,   0.6,     0.0136,     5.4888,     0.8352,    31.8242,     3.0041,    41.1660,    86.8816
    1985,     6,        0.000,          0.000,   12.6, 1.4963,   117.3,    106.8,  -1.95,   1.0000,  1,   0.6,     0.0064,     5.3670,     0.8171,    31.8026,     3.0041,    40.9972,    87.0503
    1985,     7,        0.000,          0.000,   16.2, 2.1169,    76.7,    120.7, -15.77,   1.0000,  1,   0.6,     0.0022,     5.1992,     0.7920,    31.7705,     3.0041,    40.7681,    87.2795
    1985,     8,        0.000,          0.000,   15.1, 1.9159,    49.9,     98.5, -39.75,   0.3663,  1,   0.6,     0.0016,     5.1448,     0.7836,    31.7596,     3.0041,    40.6937,    87.3538
    1985,     9,        2.593,          0.000,   14.7, 1.8497,    23.2,     65.6, -39.75,   0.3663,  0,   1.0,     1.5315,     6.1211,     0.7703,    31.7419,     3.0041,    43.1690,    87.4718
    1985,    10,        0.000,          0.000,   10.8, 1.2230,    28.6,     36.2, -38.30,   0.4127,  0,   1.0,     1.0056,     6.0444,     0.8155,    31.7930,     3.0041,    42.6627,    87.9781
    1985,    11,        0.000,          0.000,    3.6, 0.3715,    43.3,      4.0,   0.00,   1.0000,  1,   0.6,     0.8352,     6.0108,     0.8286,    31.8082,     3.0041,    42.4869,    88.1539
    1985,    12,        0.000,          0.000,    6.7, 0.6800,   102.4,     24.5,   0.00,   1.0000,  1,   0.6,     0.5944,     5.9498,     0.8450,    31.8275,     3.0041,    42.2209,    88.4199
    1986,     1,        0.000,          0.000,    3.4, 0.3529,    80.7,      7.8,   0.00,   1.0000,  1,   0.6,     0.4983,     5.9184,     0.8504,    31.8340,     3.0041,    42.1052,    88.5356
    1986,     2,        0.000,          0.000,   -2.5, 0.0574,    26.4,      7.2,   0.00,   1.0000,  1,   0.6,     0.4842,     5.9133,     0.8511,    31.8349,     3.0041,    42.0876,    88.5532
    1986,     3,        0.000,          0.000,    5.2, 0.5186,    58.5,     40.4,   0.00,   1.0000,  1,   0.6,     0.3736,     5.8675,     0.8557,    31.8408,     3.0041,    41.9417,    88.6991
    1986,     4,        0.000,          0.000,    6.0, 0.5975,    76.7,     58.2,   0.00,   1.0000,  1,   0.6,     0.2771,     5.8151,     0.8578,    31.8439,     3.0041,    41.7981,    88.8428
    1986,     5,        0.000,          0.000,   11.5, 1.3168,    68.0,    112.7, -16.53,   1.0000,  1,   0.6,     0.1435,     5.7014,     0.8546,    31.8410,     3.0041,    41.5444,    89.0964
    1986,     6,        0.000,          0.000,   14.8, 1.8601,    16.2,    118.4, -44.94,   0.2000,  1,   0.6,     0.1191,     5.6696,     0.8521,    31.8385,     3.0041,    41.4835,    89.1574
    1986,     7,        0.000,          0.000,   16.3, 2.1331,    47.9,    129.1, -44.94,   0.2000,  1,   0.6,     0.0962,     5.6335,     0.8488,    31.8350,     3.0041,    41.4176,    89.2232
    1986,     8,        3.022,          0.000,   14.3, 1.7808,   103.1,    100.0, -16.84,   1.0000,  1,   0.6,     1.8230,     6.7234,     0.8320,    31.8155,     3.0041,    44.1980,    89.4647
    1986,     9,        0.000,          0.000,   11.1, 1.2650,    28.5,     46.2, -22.99,   0.9027,  0,   1.0,     0.7039,     6.5341,     0.9260,    31.9248,     3.0041,    43.0929,    90.5698
    1986,    10,        0.000,          0.000,   10.9, 1.2304,    74.5,     29.1,   0.00,   1.0000,  0,   1.0,     0.2525,     6.3362,     0.9444,    31.9522,     3.0041,    42.4893,    91.1734
    1986,    11,        0.000,          0.000,    7.8, 0.8058,    67.9,     17.3,   0.00,   1.0000,  1,   0.6,     0.1687,     6.2601,     0.9411,    31.9516,     3.0041,    42.3256,    91.3372
    1986,    12,        0.000,          0.000,    5.8, 0.5743,    67.5,     17.6,   0.00,   1.0000,  1,   0.6,     0.1266,     6.2064,     0.9368,    31.9490,     3.0041,    42.2229,    91.4398
    1987,     1,        0.000,          0.000,   -0.0, 0.1421,    18.3,      0.5,   0.00,   1.0000,  0,   1.0,     0.1125,     6.1844,     0.9347,    31.9475,     3.0041,    42.1832,    91.4795
    1987,     2,        0.000,          0.000,    3.5, 0.3674,    28.8,     22.5,   0.00,   1.0000,  0,   1.0,     0.0828,     6.1278,     0.9287,    31.9429,     3.0041,    42.0863,    91.5764
    1987,     3,        0.000,          0.000,    3.9, 0.3948,    48.1,     39.4,   0.00,   1.0000,  0,   1.0,     0.0596,     6.0676,     0.9214,    31.9367,     3.0041,    41.9895,    91.6732
    1987,     4,        0.000,          0.000,   10.3, 1.1421,    55.8,     80.3,  -4.42,   1.0000,  1,   0.6,     0.0337,     5.9646,     0.9077,    31.9242,     3.0041,    41.8342,    91.8285
    1987,     5,        0.000,          0.000,   10.0, 1.0976,    47.6,     95.6, -28.52,   0.7257,  1,   0.6,     0.0226,     5.8937,     0.8975,    31.9144,     3.0041,    41.7323,    91.9304
    1987,     6,        0.000,          0.000,   12.9, 1.5401,   108.5,    112.8,  -4.62,   1.0000,  1,   0.6,     0.0105,     5.7591,     0.8775,    31.8940,     3.0041,    41.5452,    92.1175
    1987,     7,        0.000,          0.000,   15.7, 2.0148,    71.6,    126.8, -28.12,   0.7385,  1,   0.6,     0.0050,     5.6320,     0.8581,    31.8732,     3.0041,    41.3724,    92.2903
    1987,     8,        1.973,          0.000,   15.5, 1.9829,    47.5,    101.7, -44.94,   0.2000,  1,   0.6,     1.1687,     6.4073,     0.8528,    31.8675,     3.0041,    43.3004,    92.3356
    1987,     9,        0.000,          0.000,   13.8, 1.7009,    37.5,     65.9, -44.94,   0.2000,  0,   1.0,     0.8802,     6.3530,     0.8754,    31.8945,     3.0041,    43.0072,    92.6288
    1987,    10,        0.000,          0.000,    9.6, 1.0441,   152.1,     25.1,   0.00,   1.0000,  0,   1.0,     0.3687,     6.1893,     0.9060,    31.9323,     3.0041,    42.4004,    93.2355
    1987,    11,        0.000,          0.000,    6.1, 0.6092,    56.9,     11.8,   0.00,   1.0000,  0,   1.0,     0.2219,     6.0958,     0.9070,    31.9361,     3.0041,    42.1648,    93.4711
    1987,    12,        0.000,          0.000,    5.3, 0.5225,    25.0,     22.5,   0.00,   1.0000,  0,   1.0,     0.1436,     6.0166,     0.9028,    31.9335,     3.0041,    42.0006,    93.6353
    1988,     1,        0.000,          0.000,    5.1, 0.5097,   108.8,      8.7,   0.00,   1.0000,  0,   1.0,     0.0939,     5.9405,     0.8959,    31.9277,     3.0041,    41.8621,    93.7739
    1988,     2,        0.000,          0.000,    4.6, 0.4585,    30.7,     27.2,   0.00,   1.0000,  0,   1.0,     0.0641,     5.8728,     0.8883,    31.9205,     3.0041,    41.7498,    93.8861
    1988,     3,        0.000,          0.000,    6.4, 0.6408,    64.4,     52.0,   0.00,   1.0000,  0,   1.0,     0.0376,     5.7794,     0.8764,    31.9085,     3.0041,    41.6060,    94.0299
    1988,     4,        0.000,          0.000,    7.9, 0.8170,    28.1,     73.2, -26.80,   0.7809,  1,   0.6,     0.0273,     5.7244,     0.8687,    31.9006,     3.0041,    41.5251,    94.1108
    1988,     5,        0.000,          0.000,   11.7, 1.3539,    55.7,    108.3, -44.94,   0.2000,  1,   0.6,     0.0238,     5.7012,     0.8654,    31.8971,     3.0041,    41.4916,    94.1443
    1988,     6,        0.000,          0.000,   14.0, 1.7229,    54.2,    110.7, -44.94,   0.2000,  1,   0.6,     0.0201,     5.6718,     0.8611,    31.8926,     3.0041,    41.4496,    94.1863
    1988,     7,        0.000,          0.000,   15.0, 1.9054,   105.9,    124.3, -32.27,   0.6058,  1,   0.6,     0.0113,     5.5744,     0.8468,    31.8768,     3.0041,    41.3133,    94.3226
    1988,     8,        1.940,          0.000,   15.4, 1.9705,    43.0,    120.1, -44.94,   0.2000,  1,   0.6,     1.1541,     6.3365,     0.8418,    31.8712,     3.0041,    43.2077,    94.3680
    1988,     9,        0.000,          0.000,   13.5, 1.6439,    71.2,     70.2, -26.39,   0.7939,  0,   1.0,     0.3890,     6.1331,     0.8951,    31.9330,     3.0041,    42.3544,    95.2213
    1988,    10,        0.000,          0.000,   10.6, 1.1904,    52.2,     30.4,   0.00,   1.0000,  0,   1.0,     0.1443,     5.9533,     0.8939,    31.9349,     3.0041,    41.9304,    95.6453
    1988,    11,        0.000,          0.000,    4.6, 0.4603,    30.4,      6.6,   0.00,   1.0000,  0,   1.0,     0.0983,     5.8852,     0.8880,    31.9297,     3.0041,    41.8052,    95.7705
    1988,    12,        0.000,          0.000,    7.1, 0.7180,    24.1,      6.7,   0.00,   1.0000,  0,   1.0,     0.0540,     5.7805,     0.8762,    31.9180,     3.0041,    41.6327,    95.9430
    1989,     1,        0.000,          0.000,    5.9, 0.5890,    33.0,      6.3,   0.00,   1.0000,  0,   1.0,     0.0331,     5.6960,     0.8650,    31.9064,     3.0041,    41.5045,    96.0712
    1989,     2,        0.000,          0.000,    5.6, 0.5598,    59.2,     23.7,   0.00,   1.0000,  0,   1.0,     0.0207,     5.6168,     0.8538,    31.8942,     3.0041,    41.3897,    96.1860
    1989,     3,        0.000,          0.000,    8.0, 0.8257,    54.5,     56.1,   0.00,   1.0000,  0,   1.0,     0.0104,     5.5020,     0.8370,    31.8751,     3.0041,    41.2287,    96.3470
    1989,     4,        0.000,          0.000,    6.4, 0.6419,    98.5,     55.1,   0.00,   1.0000,  1,   0.6,     0.0076,     5.4493,     0.8290,    31.8659,     3.0041,    41.1558,    96.4199
    1989,     5,        0.000,          0.000,   12.9, 1.5466,    29.2,    124.1, -44.94,   0.2000,  1,   0.6,     0.0065,     5.4241,     0.8251,    31.8613,     3.0041,    41.1211,    96.4546
    1989,     6,        0.000,          0.000,   14.3, 1.7740,    38.8,    123.0, -44.94,   0.2000,  1,   0.6,     0.0054,     5.3953,     0.8207,    31.8561,     3.0041,    41.0816,    96.4941
    1989,     7,        0.000,          0.000,   18.0, 2.4476,    40.1,    132.4, -44.94,   0.2000,  1,   0.6,     0.0042,     5.3558,     0.8146,    31.8488,     3.0041,    41.0276,    96.5481
    1989,     8,        1.940,          0.000,   16.9, 2.2331,    24.2,    115.5, -44.94,   0.2000,  1,   0.6,     1.1483,     6.1150,     0.8091,    31.8421,     3.0041,    42.9185,    96.5970
    1989,     9,        0.000,          0.000,   15.2, 1.9317,    16.2,     64.0, -44.94,   0.2000,  0,   1.0,     0.8322,     6.0562,     0.8341,    31.8709,     3.0041,    42.5975,    96.9180
    1989,    10,        0.000,          0.000,   12.1, 1.4086,    50.8,     38.3, -22.87,   0.9067,  0,   1.0,     0.2871,     5.8659,     0.8651,    31.9060,     3.0041,    41.9282,    97.5873
    1989,    11,        0.000,          0.000,    5.7, 0.5640,    30.8,      3.8,   0.00,   1.0000,  0,   1.0,     0.1794,     5.7838,     0.8638,    31.9055,     3.0041,    41.7366,    97.7790
    1989,    12,        0.000,          0.000,    5.2, 0.5146,   146.3,      6.8,   0.00,   1.0000,  0,   1.0,     0.1168,     5.7098,     0.8588,    31.9006,     3.0041,    41.5902,    97.9253
    1990,     1,        0.000,          0.000,    6.6, 0.6631,    71.0,     15.4,   0.00,   1.0000,  1,   0.6,     0.0839,     5.6533,     0.8534,    31.8949,     3.0041,    41.4896,    98.0259
    1990,     2,        0.000,          0.000,    7.6, 0.7861,    96.2,     37.8,   0.00,   1.0000,  1,   0.6,     0.0566,     5.5871,     0.8459,    31.8867,     3.0041,    41.3803,    98.1352
    1990,     3,        0.000,          0.000,    8.4, 0.8816,    17.7,     64.2, -30.45,   0.6640,  1,   0.6,     0.0422,     5.5382,     0.8397,    31.8797,     3.0041,    41.3040,    98.2116
    1990,     4,        0.000,          0.000,    7.5, 0.7715,    28.7,     81.5, -44.94,   0.2000,  1,   0.6,     0.0391,     5.5254,     0.8380,    31.8778,     3.0041,    41.2844,    98.2311
    1990,     5,        0.000,          0.000,   12.0, 1.3976,     3.2,    123.3, -44.94,   0.2000,  1,   0.6,     0.0340,     5.5023,     0.8348,    31.8743,     3.0041,    41.2495,    98.2660
    1990,     6,        0.000,          0.000,   13.7, 1.6740,    36.6,    119.9, -44.94,   0.2000,  1,   0.6,     0.0288,     5.4747,     0.8310,    31.8699,     3.0041,    41.2085,    98.3070
    1990,     7,        0.000,          0.000,   16.7, 2.2075,    29.3,    156.0, -44.94,   0.2000,  1,   0.6,     0.0231,     5.4386,     0.8259,    31.8640,     3.0041,    41.1556,    98.3599
    1990,     8,        0.000,          0.000,   18.5, 2.5358,    24.3,    130.4, -44.94,   0.2000,  1,   0.6,     0.0179,     5.3974,     0.8200,    31.8569,     3.0041,    41.0963,    98.4192
    1990,     9,        2.593,          0.000,   13.1, 1.5794,    31.4,     78.5, -44.94,   0.2000,  0,   1.0,     1.5443,     6.4177,     0.8138,    31.8494,     3.0041,    43.6293,    98.4796
    1990,    10,        0.000,          0.000,   12.2, 1.4292,    37.0,     40.6, -38.39,   0.4097,  0,   1.0,     0.9481,     6.3244,     0.8640,    31.9076,     3.0041,    43.0482,    99.0606
    1990,    11,        0.000,          0.000,    6.7, 0.6732,    28.3,     14.8, -21.19,   0.9603,  1,   0.6,     0.6862,     6.2634,     0.8827,    31.9303,     3.0041,    42.7666,    99.3422
    1990,    12,        0.000,          0.000,    4.2, 0.4207,    56.8,      7.4,   0.00,   1.0000,  1,   0.6,     0.5560,     6.2240,     0.8904,    31.9402,     3.0041,    42.6147,    99.4941
    1991,     1,        0.000,          0.000,    3.2, 0.3435,    54.7,     10.9,   0.00,   1.0000,  1,   0.6,     0.4683,     6.1920,     0.8947,    31.9461,     3.0041,    42.5051,    99.6037
    1991,     2,        0.000,          0.000,    1.1, 0.2004,    44.4,     13.6,   0.00,   1.0000,  1,   0.6,     0.4236,     6.1734,     0.8965,    31.9487,     3.0041,    42.4463,    99.6625
    1991,     3,        0.000,          0.000,    7.9, 0.8182,    30.2,     38.4,   0.00,   1.0000,  1,   0.6,     0.2814,     6.0981,     0.8999,    31.9546,     3.0041,    42.2380,    99.8708
    1991,     4,        0.000,          0.000,    7.8, 0.7996,    68.5,     78.3,   0.00,   1.0000,  1,   0.6,     0.1887,     6.0254,     0.8983,    31.9547,     3.0041,    42.0711,   100.0377
    1991,     5,        0.000,          0.000,   10.3, 1.1465,    12.8,     81.5, -44.94,   0.2000,  1,   0.6,     0.1682,     6.0047,     0.8971,    31.9540,     3.0041,    42.0281,   100.0807
    1991,     6,        0.000,          0.000,   12.4, 1.4578,    83.4,    103.3, -39.02,   0.3897,  1,   0.6,     0.1266,     5.9537,     0.8934,    31.9511,     3.0041,    41.9290,   100.1798
    1991,     7,        0.000,          0.000,   17.2, 2.3010,    72.4,    133.6, -44.94,   0.2000,  1,   0.6,     0.1006,     5.9128,     0.8897,    31.9477,     3.0041,    41.8549,   100.2539
    1991,     8,        3.191,          0.000,   17.1, 2.2844,    15.9,    117.0, -44.94,   0.2000,  1,   0.6,     1.9633,     7.1800,     0.8854,    31.9438,     3.0041,    44.9767,   100.3231
    1991,     9,        0.000,          0.000,   14.5, 1.8152,    90.6,     67.4,  -4.89,   1.0000,  0,   1.0,     0.4326,     6.8615,     1.0081,    32.0901,     3.0041,    43.3964,   101.9033
    1991,    10,        0.000,          0.000,    9.7, 1.0525,    31.1,     28.2,   0.00,   1.0000,  0,   1.0,     0.1800,     6.6833,     1.0068,    32.0989,     3.0041,    42.9731,   102.3266
    1991,    11,        0.000,          0.000,    6.5, 0.6563,    66.3,     10.8,   0.00,   1.0000,  1,   0.6,     0.1296,     6.6178,     1.0014,    32.0968,     3.0041,    42.8498,   102.4499
    1991,    12,        0.000,          0.000,    3.7, 0.3814,    12.1,      3.4,   0.00,   1.0000,  1,   0.6,     0.1071,     6.5801,     0.9976,    32.0947,     3.0041,    42.7836,   102.5161
    1992,     1,        0.000,          0.000,    3.3, 0.3482,    49.7,      9.8,   0.00,   1.0000,  1,   0.6,     0.0900,     6.5458,     0.9937,    32.0924,     3.0041,    42.7260,   102.5737
    1992,     2,        0.000,          0.000,    5.2, 0.5186,    14.9,     25.2,  -4.00,   1.0000,  1,   0.6,     0.0694,     6.4951,     0.9875,    32.0883,     3.0041,    42.6445,   102.6553
    1992,     3,        0.000,          0.000,    7.5, 0.7643,    47.2,     47.1,   0.00,   1.0000,  1,   0.6,     0.0474,     6.4211,     0.9777,    32.0812,     3.0041,    42.5314,   102.7683
    1992,     4,        0.000,          0.000,    8.6, 0.9128,    59.1,     70.3,   0.00,   1.0000,  1,   0.6,     0.0300,     6.3337,     0.9653,    32.0714,     3.0041,    42.4045,   102.8952
    1992,     5,        0.000,          0.000,   13.2, 1.5925,    69.1,    127.4, -26.45,   0.7921,  1,   0.6,     0.0160,     6.2150,     0.9476,    32.0564,     3.0041,    42.2391,   103.0606
    1992,     6,        0.000,          0.000,   15.1, 1.9230,    45.5,    115.6, -44.94,   0.2000,  1,   0.6,     0.0132,     6.1793,     0.9421,    32.0516,     3.0041,    42.1902,   103.1095
    1992,     7,        0.000,          0.000,   16.8, 2.2148,    93.0,    112.2, -36.09,   0.4833,  1,   0.6,     0.0077,     6.0808,     0.9268,    32.0377,     3.0041,    42.0572,   103.2426
    1992,     8,        2.167,          0.000,   15.9, 2.0612,   102.4,    108.7, -15.22,   1.0000,  1,   0.6,     1.2819,     6.7839,     0.8981,    32.0097,     3.0041,    43.9777,   103.4893
    1992,     9,        0.000,          0.000,   13.8, 1.6875,   115.3,     58.4,   0.00,   1.0000,  0,   1.0,     0.3141,     6.5036,     0.9630,    32.0893,     3.0041,    42.8742,   104.5928
    1992,    10,        0.000,          0.000,    7.6, 0.7825,    76.6,     23.0,   0.00,   1.0000,  0,   1.0,     0.1637,     6.3776,     0.9590,    32.0904,     3.0041,    42.5948,   104.8722
    1992,    11,        0.000,          0.000,    7.3, 0.7475,   100.5,     10.7,   0.00,   1.0000,  1,   0.6,     0.1126,     6.3065,     0.9529,    32.0867,     3.0041,    42.4629,   105.0041
    1992,    12,        0.000,          0.000,    3.3, 0.3451,    42.2,      1.9,   0.00,   1.0000,  1,   0.6,     0.0948,     6.2740,     0.9495,    32.0843,     3.0041,    42.4066,   105.0604
    1993,     1,        0.000,          0.000,    5.9, 0.5858,    81.6,     17.7,   0.00,   1.0000,  0,   1.0,     0.0582,     6.1828,     0.9386,    32.0756,     3.0041,    42.2593,   105.2077
    1993,     2,        0.000,          0.000,    4.2, 0.4269,     8.8,     14.1,  -1.77,   1.0000,  0,   1.0,     0.0408,     6.1171,     0.9299,    32.0681,     3.0041,    42.1599,   105.3071
    1993,     3,        0.000,          0.000,    6.6, 0.6653,    23.2,     44.0, -11.57,   1.0000,  0,   1.0,     0.0234,     6.0162,     0.9155,    32.0550,     3.0041,    42.0142,   105.4528
    1993,     4,        0.000,          0.000,    9.4, 1.0109,    96.2,     60.1,   0.00,   1.0000,  1,   0.6,     0.0141,     5.9257,     0.9020,    32.0420,     3.0041,    41.8879,   105.5791
    1993,     5,        0.000,          0.000,   11.7, 1.3461,    64.8,    100.7, -10.73,   1.0000,  1,   0.6,     0.0072,     5.8072,     0.8840,    32.0237,     3.0041,    41.7263,   105.7408
    1993,     6,        0.000,          0.000,   14.8, 1.8653,    79.1,    106.3, -11.35,   1.0000,  1,   0.6,     0.0028,     5.6470,     0.8595,    31.9972,     3.0041,    41.5106,   105.9564
    1993,     7,        0.000,          0.000,   15.6, 2.0059,    51.2,    110.0, -42.65,   0.2735,  1,   0.6,     0.0022,     5.6007,     0.8522,    31.9892,     3.0041,    41.4484,   106.0187
    1993,     8,        1.940,          0.000,   14.9, 1.8845,    40.2,    104.7, -44.94,   0.2000,  1,   0.6,     1.1467,     6.3641,     0.8472,    31.9837,     3.0041,    43.3457,   106.0611
    1993,     9,        0.000,          0.000,   12.3, 1.4546,    84.5,     39.3,   0.00,   1.0000,  0,   1.0,     0.3412,     6.1368,     0.9018,    32.0468,     3.0041,    42.4307,   106.9761
    1993,    10,        0.000,          0.000,    8.4, 0.8881,   103.3,     23.3,   0.00,   1.0000,  0,   1.0,     0.1628,     6.0021,     0.9000,    32.0477,     3.0041,    42.1166,   107.2902
    1993,    11,        0.000,          0.000,    4.6, 0.4566,    63.4,      5.1,   0.00,   1.0000,  0,   1.0,     0.1113,     5.9339,     0.8946,    32.0432,     3.0041,    41.9871,   107.4197
    1993,    12,        0.000,          0.000,    5.4, 0.5345,    98.4,      8.7,   0.00,   1.0000,  0,   1.0,     0.0713,     5.8552,     0.8863,    32.0354,     3.0041,    41.8523,   107.5546
    1994,     1,        0.000,          0.000,    5.3, 0.5255,    71.5,      6.6,   0.00,   1.0000,  0,   1.0,     0.0460,     5.7788,     0.8769,    32.0259,     3.0041,    41.7316,   107.6752
    1994,     2,        0.000,          0.000,    3.3, 0.3474,    55.3,     11.0,   0.00,   1.0000,  0,   1.0,     0.0344,     5.7288,     0.8701,    32.0189,     3.0041,    41.6563,   107.7505
    1994,     3,        0.000,          0.000,    7.7, 0.7935,    43.3,     60.5,  -2.08,   1.0000,  0,   1.0,     0.0178,     5.6163,     0.8542,    32.0016,     3.0041,    41.4939,   107.9129
    1994,     4,        0.000,          0.000,    8.1, 0.8471,    54.3,     87.9, -13.70,   1.0000,  1,   0.6,     0.0116,     5.5453,     0.8437,    31.9897,     3.0041,    41.3945,   108.0123
    1994,     5,        0.000,          0.000,   10.6, 1.1786,    65.6,     96.4, -20.40,   0.9858,  1,   0.6,     0.0065,     5.4495,     0.8293,    31.9729,     3.0041,    41.2623,   108.1445
    1994,     6,        0.000,          0.000,   14.5, 1.8169,    31.9,    150.8, -44.94,   0.2000,  1,   0.6,     0.0054,     5.4199,     0.8247,    31.9675,     3.0041,    41.2217,   108.1851
    1994,     7,        0.000,          0.000,   18.4, 2.5208,     9.2,    152.0, -44.94,   0.2000,  1,   0.6,     0.0042,     5.3791,     0.8184,    31.9600,     3.0041,    41.1658,   108.2410
    1994,     8,        1.940,          0.000,   16.6, 2.1748,    47.2,    132.7, -44.94,   0.2000,  1,   0.6,     1.1483,     6.1390,     0.8130,    31.9534,     3.0041,    43.0578,   108.2888
    1994,     9,        0.000,          0.000,   12.8, 1.5336,    72.1,     66.7, -22.87,   0.9067,  0,   1.0,     0.3604,     5.9293,     0.8684,    32.0148,     3.0041,    42.1771,   109.1696
    1994,    10,        0.000,          0.000,    9.8, 1.0749,    65.8,     30.2,   0.00,   1.0000,  0,   1.0,     0.1472,     5.7721,     0.8672,    32.0147,     3.0041,    41.8052,   109.5414
    1994,    11,        0.000,          0.000,    9.6, 1.0385,    34.8,     11.1,   0.00,   1.0000,  0,   1.0,     0.0619,     5.6241,     0.8534,    31.9996,     3.0041,    41.5431,   109.8035
    1994,    12,        0.000,          0.000,    6.1, 0.6071,    58.9,     13.9,   0.00,   1.0000,  0,   1.0,     0.0373,     5.5394,     0.8427,    31.9875,     3.0041,    41.4110,   109.9356
    1995,     1,        0.000,          0.000,    4.4, 0.4412,   103.3,     16.1,   0.00,   1.0000,  1,   0.6,     0.0300,     5.5029,     0.8376,    31.9818,     3.0041,    41.3564,   109.9902
    1995,     2,        0.000,          0.000,    6.3, 0.6298,    64.6,     30.2,   0.00,   1.0000,  1,   0.6,     0.0219,     5.4512,     0.8303,    31.9733,     3.0041,    41.2807,   110.0659
    1995,     3,        0.000,          0.000,    5.3, 0.5275,    53.2,     61.1,   0.00,   1.0000,  1,   0.6,     0.0168,     5.4082,     0.8241,    31.9659,     3.0041,    41.2190,   110.1276
    1995,     4,        0.000,          0.000,    9.1, 0.9700,    18.5,     83.9, -44.43,   0.2166,  1,   0.6,     0.0151,     5.3912,     0.8215,    31.9629,     3.0041,    41.1948,   110.1518
    1995,     5,        0.000,          0.000,   11.4, 1.3091,    28.5,    127.2, -44.94,   0.2000,  1,   0.6,     0.0133,     5.3700,     0.8184,    31.9591,     3.0041,    41.1649,   110.1817
    1995,     6,        0.000,          0.000,   13.9, 1.7026,    15.7,    132.8, -44.94,   0.2000,  1,   0.6,     0.0112,     5.3427,     0.8143,    31.9542,     3.0041,    41.1264,   110.2202
    1995,     7,        0.000,          0.000,   18.7, 2.5774,    36.6,    157.0, -44.94,   0.2000,  1,   0.6,     0.0086,     5.3015,     0.8081,    31.9465,     3.0041,    41.0689,   110.2777
    1995,     8,        0.000,          0.000,   18.7, 2.5736,     1.9,    153.1, -44.94,   0.2000,  1,   0.6,     0.0067,     5.2608,     0.8019,    31.9388,     3.0041,    41.0122,   110.3344
    1995,     9,        2.593,          0.000,   13.2, 1.5859,   148.4,     54.2,   0.00,   1.0000,  0,   1.0,     1.5323,     6.1190,     0.7717,    31.8976,     3.0041,    43.3247,   110.6152
    1995,    10,        0.000,          0.000,   13.1, 1.5794,    29.1,     43.0,  -3.15,   1.0000,  0,   1.0,     0.4109,     5.8821,     0.8610,    31.9940,     3.0041,    42.1521,   111.7878
    1995,    11,        0.000,          0.000,    7.4, 0.7523,    65.2,      6.8,   0.00,   1.0000,  1,   0.6,     0.2821,     5.8161,     0.8643,    31.9986,     3.0041,    41.9652,   111.9747
    1995,    12,        0.000,          0.000,    1.5, 0.2237,    85.2,      0.1,   0.00,   1.0000,  1,   0.6,     0.2522,     5.7966,     0.8644,    31.9990,     3.0041,    41.9163,   112.0236
    1996,     1,        0.000,          0.000,    3.7, 0.3830,    37.1,      6.6,   0.00,   1.0000,  1,   0.6,     0.2083,     5.7634,     0.8637,    31.9987,     3.0041,    41.8382,   112.1017
